DpsMedian;NameProfileset;Spec;Covenant;Talents;Targets;Legendary;Int;Haste;Crit;Mastery;Versatility
5569,5394271065888;Draven - ELeader/HYGround/EGloom/SIStone/UC:7/IB:7/GS:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5568,952308090702;Pelagos - LGtP/FMantra/BfFriend/CMed/UC:7/IB:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5568,4198469882567;Emeni - EMSkin/GrToes/CLegs/LbExample/UC:7/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5559,9013214391534;Draven - ELeader/HYGround/MAOne/SIStone/UC:7/IB:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5522,3811172521346;Draven - ELeader/BfWar/EGloom/SIStone/IB:7/GS:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5511,5430188701794;Draven - ELeader/STactics/EGloom/SIStone/IB:7/GS:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5509,9931816630551;Draven - ELeader/STactics/MAOne/SIStone/IB:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5508,1067984863848;Draven - ELeader/BfWar/MAOne/SIStone/IB:7/GS:7;Frost;VEN;2032021;1;none;1250;750;700;200;200
5506,8128779130311;Emeni - EMSkin/GnChomp/CLegs/LbExample/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5469,9035638928071;Korayn - HotWH/FYFoes/GIForm/WHTactics/IP:7/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5447,9458708028287;Kleia - Mentor/PCourage/EForward/VStrikes/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5442,1850546630812;Forgelite - FFilter/SClamps/RPlumage/BCtAction/IP:7/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5432,6160231436679;Kleia - Mentor/RAAccolade/EForward/VStrikes/IP:7/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5430,0876907456468;Niya - RWTiring/NTBurs/SPatrol/GInvigor/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5370,5547156154907;Niya - RWTiring/NTPoison/SPatrol/GInvigor/IP:7/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5366,5356633041292;Dream - FoBloss/SVoice/FDust/Ptender/IP:7/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5364,45604518218;Dream - FoBloss/SVoice/FDust/Ptender/IP:7/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5360,8881765748965;Mari - VSolvvent/OFCoat/PCSlime/UForm/IP:7/IB:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5357,2397977900509;Mari - VSolvvent/OFCoat/PCSlime/UForm/IP:7/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5352,9055450666092;Heirmir - RFlesh/HAGstomp/RSpurs/FReveries/IP:7/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5338,0025644996886;Forgelite - FFilter/SClamps/RPlumage/BCtAction/IB:7/IA:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5315,9734551823467;Korayn - HotWH/FYFoes/GIForm/WHTactics/UC:7/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5315,2525782096809;Kleia - Mentor/RAAccolade/EForward/VStrikes/IB:7/IA:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5305,8229144325169;Korayn - HotWH/FStrike/GIForm/WHTactics/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5298,8025323686888;Forgelite - FFilter/SClamps/RPlumage/BCtAction/UC:7/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5295,31351912902;Kleia - Mentor/RAAccolade/EForward/VStrikes/UC:7/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5270,1361633306533;Korayn - HotWH/FYFoes/GIForm/WHTactics/IB:7/DG:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5258,5140454172024;Dream - FoBloss/SBfly/FDust/Ptender/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5258,3127037261593;Heirmir - RFlesh/HAMGemstone/RSpurs/FReveries/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5255,6678682014353;Forgelite - FFilter/HoGenesis/RPlumage/BCtAction/IB:7/GS:7;Frost;KYR;2032021;1;none;1250;750;700;200;200
5250,1697796226736;Dream - FoBloss/SBfly/FDust/Ptender/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5238,7249132701181;Dream - FoBloss/SVoice/FDust/Ptender/UC:7/IB:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5237,7542565249205;Mari - VSolvvent/OFCoat/PCSlime/UForm/UC:7/IB:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5233,2963562838113;Heirmir - RFlesh/HAGstomp/RSpurs/FReveries/UC:7/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5232,52666101624;Niya - RWTiring/NTPoison/SPatrol/GInvigor/UC:7/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5229,1101662406982;Mari - VSolvvent/OFCoat/PCSlime/UForm/UC:7/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5226,9419703504254;Dream - FoBloss/SVoice/FDust/Ptender/UC:7/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5218,4823367459676;Dream - FoBloss/SVoice/FDust/Ptender/IB:7/DG:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5210,2342172391036;Dream - FoBloss/SVoice/FDust/Ptender/IB:7/DG:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5209,5198691452779;Niya - RWTiring/NTPoison/SPatrol/GInvigor/IB:7/DG:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5192,1208346203684;Mari - VSolvvent/PPStrike/PCSlime/UForm/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5178,5167272598283;Niya - RWTiring/NTHerbs/SPatrol/GInvigor/IB:7/GS:7;Frost;FAE;2032021;1;none;1250;750;700;200;200
5175,6871047736477;Heirmir - SSpaul/HAGstomp/RSpurs/FReveries/IB:7/GS:7;Frost;NEC;2032021;1;none;1250;750;700;200;200
5125,6582652207617;Pelagos - LGtP/FMantra/BfFriend/CMed/IA:7/MB:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5109,8444445027444;Pelagos - LGtP/FMantra/BfFriend/CMed/IA:7/MB:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5108,4468177043791;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/MB:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5101,0601155894428;Korayn - HotWH/FYFoes/GIForm/WHTactics/AP:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5099,4009367755652;Emeni - EMSkin/GrToes/CLegs/LbExample/AP:7/MB:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
5098,42085287486;Niya - RWTiring/NTBurs/SPatrol/GInvigor/AP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5090,1145161459835;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/MB:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5085,3594458751022;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/MB:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5078,6970043488709;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/MB:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5070,3517014476074;Korayn - HotWH/FYFoes/GIForm/WHTactics/AP:7/NP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5067,1724157501085;Emeni - EMSkin/GrToes/CLegs/LbExample/AP:7/NP:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
5066,5721978067859;Pelagos - LGtP/FMantra/BfFriend/CMed/MB:7/AA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5065,11834677895;Korayn - HotWH/FStrike/GIForm/WHTactics/AP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5057,0340681179941;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/IA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5057,0017661425127;Pelagos - LGtP/FMantra/BfFriend/CMed/MB:7/AA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5056,0274979350561;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/IA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5049,3625011608892;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/IA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5047,2749676368176;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/NP:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5046,38339401713;Pelagos - LGtP/FMantra/BfFriend/CMed/IA:7/AA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5044,3844286879721;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/IA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5041,3367159761028;Korayn - HotWH/FYFoes/GIForm/WHTactics/AP:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5040,7608204141943;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/NP:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5031,2372769185959;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5030,4757565091086;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5029,3030303203395;Pelagos - LGtP/FMantra/BfFriend/CMed/IA:7/AA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5028,2666022489411;Niya - RWTiring/NTBurs/SPatrol/GInvigor/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5027,0745991999856;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/AA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5024,4716373333458;Emeni - EMSkin/GrToes/CLegs/LbExample/AP:7/AA:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
5023,4064895800475;Pelagos - LGtP/FMantra/BfFriend/CMed/NP:7/AA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5019,1213698400943;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/AA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5015,3814828663326;Korayn - HotWH/FYFoes/GIForm/WHTactics/AP:7/DG:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5011,5354035577948;Pelagos - LGtP/FMantra/BfFriend/CMed/AP:7/AA:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
5009,938530443038;Niya - RWTiring/NTPoison/SPatrol/GInvigor/AP:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
5007,6104968998143;Emeni - EMSkin/GrToes/CLegs/LbExample/NP:7/MB:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
5002,4833330214969;Korayn - HotWH/FYFoes/GIForm/WHTactics/NP:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4998,4857993177447;Niya - RWTiring/NTBurs/SPatrol/GInvigor/NP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4998,1884280340573;Korayn - HotWH/FStrike/GIForm/WHTactics/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4996,9392688972484;Nadjia - AChaos/FiLPlaces/DDuelist/TSeeker/AP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4987,9905163633184;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/NP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4987,5130695686985;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/NP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4982,5023615077453;Dream - FoBloss/SBfly/FDust/Ptender/AP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4978,5081467394793;Dream - FoBloss/SBfly/FDust/Ptender/AP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4968,8029419965751;Korayn - HotWH/FStrike/GIForm/WHTactics/NP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4966,5019120165443;Emeni - EMSkin/GnChomp/CLegs/LbExample/AP:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4966,3085265624395;Niya - RWTiring/NTPoison/SPatrol/GInvigor/AP:7/NP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4961,035879864874;Korayn - HotWH/FYFoes/GIForm/WHTactics/MB:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4954,0753929446255;Theotar - LGait/ToApprec/LotParty/WProp/AP:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4953,3244801565625;Emeni - EMSkin/GrToes/CLegs/LbExample/MB:7/AA:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4950,8599308294915;Nadjia - AChaos/FiLPlaces/FPredic/TSeeker/AP:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4944,62475216233;Niya - RWTiring/NTPoison/SPatrol/GInvigor/AP:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4944,2069363714982;Korayn - HotWH/FYFoes/GIForm/WHTactics/DG:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4943,5447038273414;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4940,84568513796;Niya - RWTiring/NTBurs/SPatrol/GInvigor/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4940,8082721814426;Theotar - LGait/SShade/LotParty/WProp/AP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4937,4297702737585;Theotar - LGait/ToApprec/LotParty/WProp/AP:7/NP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4934,3324689597212;Niya - RWTiring/NTBurs/SPatrol/GInvigor/DG:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4932,1585634596913;Nadjia - AChaos/FiLPlaces/FPredic/TSeeker/AP:7/NP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4930,9360579286686;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4926,928608693981;Emeni - EMSkin/GrToes/CLegs/LbExample/NP:7/AA:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4919,4423586686971;Korayn - HotWH/FYFoes/GIForm/WHTactics/NP:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4917,9095998555176;Emeni - EMSkin/GnChomp/CLegs/LbExample/MB:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4915,6305355547656;Niya - RWTiring/NTPoison/SPatrol/GInvigor/AP:7/DG:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4915,57063017439;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/DG:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4914,8939383749794;Dream - FoBloss/SVoice/FDust/Ptender/AP:7/DG:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4913,3997029050061;Korayn - HotWH/FYFoes/GIForm/WHTactics/NP:7/DG:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4911,0033739178507;Theotar - LGait/ToApprec/LotParty/WProp/AP:7/SM:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4908,5915087659341;Korayn - HotWH/FStrike/GIForm/WHTactics/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4905,8248912282907;Niya - RWTiring/NTPoison/SPatrol/GInvigor/NP:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4898,6427503252125;Niya - RWTiring/NTHerbs/SPatrol/GInvigor/AP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4897,2164268433662;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4894,3831581649747;Nadjia - AChaos/FiLPlaces/FPredic/TSeeker/AP:7/AA:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4893,3585469430554;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4892,9866610537092;Theotar - LGait/ToApprec/LotParty/WProp/AP:7/AA:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4891,2704889659881;Korayn - HotWH/FStrike/GIForm/WHTactics/DG:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4889,6625618249509;Emeni - EMSkin/GnChomp/CLegs/LbExample/NP:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4888,8721170988938;Nadjia - AChaos/FiLPlaces/FPredic/TSeeker/AP:7/SM:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4886,5351170028334;Draven - ELeader/HYGround/EGloom/SIStone/AP:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4885,493827554119;Dream - FoBloss/SBfly/FDust/Ptender/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4880,1110952437621;Dream - FoBloss/SBfly/FDust/Ptender/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4877,8982977293863;Draven - ELeader/HYGround/MAOne/SIStone/AP:7/MB:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4867,5206145823959;Kleia - Mentor/PCourage/EForward/VStrikes/MB:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4865,3174562036629;Draven - ELeader/HYGround/EGloom/SIStone/AP:7/NP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4860,3266939532268;Kleia - Mentor/PCourage/EForward/VStrikes/IA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4857,6071527279246;Draven - ELeader/HYGround/MAOne/SIStone/AP:7/NP:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4854,3172904438125;Korayn - HotWH/FYFoes/GIForm/WHTactics/DG:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4853,3969406731276;Nadjia - AChaos/FiLPlaces/DDuelist/TSeeker/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4846,857492074013;Theotar - LGait/RPalate/LotParty/WProp/AP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4846,2073909383516;Niya - RWTiring/NTPoison/SPatrol/GInvigor/MB:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4846,0798480884732;Nadjia - AChaos/FiLPlaces/EPreparation/TSeeker/AP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4843,1765005559046;Dream - FoBloss/SBfly/FDust/Ptender/NP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4843,0371756073891;Dream - FoBloss/SVoice/FDust/Ptender/DG:7/MB:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4840,4538709248536;Dream - FoBloss/SVoice/FDust/Ptender/MB:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4838,8885587632612;Dream - FoBloss/SVoice/FDust/Ptender/MB:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4838,7462290324265;Emeni - EMSkin/GnChomp/CLegs/LbExample/AA:7/GS:7;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4837,5999715145763;Kleia - Mentor/PCourage/EForward/VStrikes/NP:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4835,9380730298681;Theotar - LGait/SShade/LotParty/WProp/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4834,2320477836347;Nadjia - AChaos/FiLPlaces/DDuelist/TSeeker/NP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4833,0024577304357;Theotar - LGait/ToApprec/LotParty/WProp/NP:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4831,703505485244;Dream - FoBloss/SBfly/FDust/Ptender/NP:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4831,5558445080233;Niya - RWTiring/NTPoison/SPatrol/GInvigor/DG:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4829,5261231889726;Draven - ELeader/HYGround/EGloom/SIStone/AP:7/SM:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4824,9902802156257;Dream - FoBloss/SVoice/FDust/Ptender/DG:7/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4822,046865220439;Kleia - Mentor/PCourage/EForward/VStrikes/AP:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4820,4706990326158;Niya - RWTiring/NTPoison/SPatrol/GInvigor/NP:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4815,3881373796539;Draven - ELeader/HYGround/EGloom/SIStone/AP:7/AA:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4811,2083680092592;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/DG:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4809,5630902303037;Draven - ELeader/HYGround/MAOne/SIStone/AP:7/AA:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4809,1722882117756;Draven - ELeader/HYGround/MAOne/SIStone/AP:7/SM:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4807,79961993104;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/AA:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4806,648321620447;Niya - RWTiring/NTHerbs/SPatrol/GInvigor/MB:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4805,671161037757;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/DG:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4804,8178013925481;Kleia - Mentor/PCourage/EForward/VStrikes/AA:7/GS:7;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4804,201982383508;Theotar - LGait/ToApprec/LotParty/WProp/SM:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4799,6731466129995;Nadjia - AChaos/FiLPlaces/DDuelist/TSeeker/SM:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4799,45862675435;Dream - FoBloss/SBfly/FDust/Ptender/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4799,0761818200936;Niya - RWTiring/NTPoison/SPatrol/GInvigor/NP:7/DG:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4797,9742328764214;Theotar - LGait/ToApprec/LotParty/WProp/MB:7/AA:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4795,85850300539;Theotar - LGait/SShade/LotParty/WProp/NP:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4791,0552587844877;Dream - FoBloss/SVoice/FDust/Ptender/NP:7/AA:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4789,313076752569;Nadjia - AChaos/FiLPlaces/FPredic/TSeeker/NP:7/MB:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4789,1060911304367;Draven - ELeader/STactics/MAOne/SIStone/AP:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4788,6920920268922;Niya - RWTiring/NTHerbs/SPatrol/GInvigor/NP:7/GS:7;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4788,5327002352105;Nadjia - AChaos/FiLPlaces/DDuelist/TSeeker/AA:7/GS:7;Arcane;VEN;1032021;1;none;1250;750;700;200;200
