DpsMedian;NameProfileset;Spec;Covenant;Talents;Targets;Legendary;Int;Haste;Crit;Mastery;Versatility
7685,57645116303;Pelagos - CMed/FMantra/BfFriend/AP:4/MB:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7677,7038897059065;Nadjia - TSeeker/AChaos/FiLPlaces/AA:4/GS:4;Arcane;VEN;1032021;1;none;2000;600;600;600;600
7677,0343723502128;Pelagos - CMed/FMantra/BfFriend/NP:4/AA:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7669,2702203608314;Mari - VSolvvent/OFCoat/PCSlime/NP:4/MB:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7654,580571563074;Draven - SIStone/EGloom/ELeader/AP:4/GS:4;Arcane;VEN;1032021;1;none;2000;600;600;600;600
7639,5643217275847;Dream - Ptender/SVoice/SC:4/IP:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7628,7605982571231;Draven - SIStone/EGloom/ELeader/NP:4/GS:4;Arcane;VEN;1032021;1;none;2000;600;600;600;600
7624,1051947561264;Pelagos - CMed/FMantra/BfFriend/UC:4/IA:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7623,7926353947632;Mari - VSolvvent/OFCoat/PCSlime/AP:4/MB:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7623,5184100004626;Forgelite - BCtAction/FFilter/RPlumage/NP:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7620,1142940639675;Dream - Ptender/SVoice/IP:4/DG:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7619,7513611087215;Dream - Ptender/SVoice/SC:4/IP:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7618,7148689361547;Dream - Ptender/SVoice/IP:4/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7618,3175709025918;Kleia - VStrikes/Mentor/EForward/NP:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7615,4777452277549;Pelagos - CMed/FMantra/BfFriend/AP:4/NP:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7610,9077351061951;Heirmir - FReveries/RFlesh/RSpurs/MB:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7609,1302005452571;Mari - VSolvvent/OFCoat/PCSlime/MB:4/AA:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7597,8522256135429;Forgelite - BCtAction/FFilter/RPlumage/AA:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7595,1274823589674;Mari - VSolvvent/PPStrike/PCSlime/NP:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7589,3882190323793;Kleia - VStrikes/Mentor/EForward/AA:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7581,6929291951938;Forgelite - BCtAction/FFilter/RPlumage/IA:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7576,0642973536869;Draven - SIStone/EGloom/ELeader/AA:4/GS:4;Arcane;VEN;1032021;1;none;2000;600;600;600;600
7573,6087162502818;Pelagos - CMed/FMantra/BfFriend/AP:4/AA:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7563,44542408889;Mari - VSolvvent/OFCoat/PCSlime/AP:4/NP:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7558,7291802171949;Korayn - WHTactics/HotWH/GIForm/UC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7552,2770000158789;Kleia - VStrikes/Mentor/EForward/IA:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7542,6678019166166;Mari - VSolvvent/PPStrike/PCSlime/AP:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7539,3171375143957;Mari - VSolvvent/OFCoat/PCSlime/NP:4/AA:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7533,3826466189084;Pelagos - CMed/FMantra/BfFriend/SC:4/IA:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7530,2550171890935;Kleia - VStrikes/Mentor/EForward/AP:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7527,7799495676982;Heirmir - FReveries/RFlesh/RSpurs/NP:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7527,6145691880611;Mari - VSolvvent/PPStrike/PCSlime/AA:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7527,5360943814112;Forgelite - BCtAction/FFilter/RPlumage/AP:4/GS:4;Arcane;KYR;1032021;1;none;2000;600;600;600;600
7496,27791731047;Korayn - WHTactics/HotWH/GIForm/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7484,8658017414045;Mari - VSolvvent/OFCoat/PCSlime/AP:4/AA:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7482,4854391648;Korayn - WHTactics/HotWH/GIForm/SC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7482,2392918227888;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7480,8908635839016;Kleia - VStrikes/Mentor/EForward/UC:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7480,0597005527843;Forgelite - BCtAction/FFilter/RPlumage/UC:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7477,887791865649;Pelagos - CMed/FMantra/BfFriend/UC:4/SC:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7476,438921376478;Heirmir - FReveries/RFlesh/RSpurs/AP:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7474,25207006636;Heirmir - FReveries/RFlesh/RSpurs/AA:4/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7468,545179929798;Mari - VSolvvent/PPStrike/PCSlime/UC:4/GS:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7465,3190229516331;Heirmir - FReveries/SSpaul/RSpurs/GS:4;Arcane;NEC;1032021;1;none;2000;600;600;600;600
7430,1702509542574;Heirmir - FReveries/RFlesh/RSpurs/UC:4/GS:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7424,0168890072537;Mari - VSolvvent/OFCoat/PCSlime/UC:4/SC:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7422,9811640512353;Dream - Ptender/SBfly/UC:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7417,5087569959178;Dream - Ptender/SBfly/UC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7412,6028118051745;Forgelite - BCtAction/FFilter/RPlumage/SC:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7409,7385818534385;Kleia - VStrikes/Mentor/EForward/SC:4/GS:4;Frost;KYR;2032021;1;none;2000;600;600;600;600
7404,0836093459666;Niya - GInvigor/RWTiring/SPatrol/UC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7394,9630666768971;Mari - VSolvvent/PPStrike/PCSlime/SC:4/GS:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7354,2363728226728;Heirmir - FReveries/RFlesh/RSpurs/SC:4/GS:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7347,9559756371154;Heirmir - FReveries/SSpaul/RSpurs/GS:4;Frost;NEC;2032021;1;none;2000;600;600;600;600
7344,3721344561473;Dream - Ptender/SVoice/UC:4/SC:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7344,28870327029;Dream - Ptender/SBfly/DG:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7340,00126593143;Dream - Ptender/SBfly/SC:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7339,6048190437859;Dream - Ptender/SBfly/SC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7338,252435927001;Dream - Ptender/SBfly/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7330,18149788743;Dream - Ptender/SVoice/UC:4/DG:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7328,0405097638122;Niya - GInvigor/RWTiring/SPatrol/SC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7318,4652475029116;Dream - Ptender/SVoice/UC:4/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7313,8134943574605;Dream - Ptender/SVoice/UC:4/SC:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7244,9061691672823;Dream - Ptender/SVoice/SC:4/DG:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
7228,039951644525;Dream - Ptender/SVoice/SC:4/DG:4/GS:4;Frost;FAE;2032021;1;none;2000;600;600;600;600
4719,6621121946082;Dream - Ptender/SVoice/IC:4/DG:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4716,213900804928;Dream - Ptender/SVoice/IC:4/DG:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4632,5078755336963;Emeni - LbExample/EMSkin/CLegs/IC:4/GS:4;Fire;NEC;3031022;1;none;2000;600;600;600;600
4628,8289041448352;Korayn - WHTactics/HotWH/GIForm/IC:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4604,6013223758891;Theotar - SShade/LGait/LotParty/IC:4/GS:4;Fire;VEN;3031022;1;none;2000;600;600;600;600
4592,4722224999105;Nadjia - TSeeker/AChaos/FiLPlaces/IC:4/GS:4;Fire;VEN;3031022;1;none;2000;600;600;600;600
4563,3306723225078;Dream - Ptender/SBfly/IC:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4557,3543773049932;Dream - Ptender/SBfly/IC:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4550,1471570756084;Korayn - WHTactics/HotWH/GIForm/DG:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4529,9735964688771;Dream - Ptender/SVoice/IC:4/FA:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4527,94152842506;Pelagos - CMed/FMantra/BfFriend/IC:4/IA:4;Fire;KYR;3031022;1;none;2000;600;600;600;600
4526,2726599470407;Dream - Ptender/SVoice/IC:4/FA:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4524,9066160075918;Niya - GInvigor/RWTiring/SPatrol/IC:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4513,9040766164262;Draven - SIStone/EGloom/ELeader/IC:4/GS:4;Fire;VEN;3031022;1;none;2000;600;600;600;600
4502,16081105014;Dream - Ptender/SVoice/IC:4/MF:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4497,6291928868332;Dream - Ptender/SVoice/IC:4/MF:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4493,8812283157349;Dream - Ptender/SVoice/IC:4/CD:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4489,7332492399573;Dream - Ptender/SVoice/IC:4/CD:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4476,7405132068461;Dream - Ptender/SBfly/DG:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4473,6503970417534;Dream - Ptender/SBfly/DG:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4459,7930109373738;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4448,9547187794005;Dream - Ptender/SVoice/DG:4/FA:4/GS:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
4446,7364646091619;Pelagos - CMed/FMantra/BfFriend/IC:4/FA:4;Fire;KYR;3031022;1;none;2000;600;600;600;600
4446,6645965901544;Dream - Ptender/SVoice/DG:4/FA:4;Fire;FAE;3031022;1;none;2000;600;600;600;600
