DpsMedian;NameProfileset;Spec;Covenant;Talents;Targets;Legendary;Int;Haste;Crit;Mastery;Versatility
4837,4772279172812;Dream - Ptender/SBfly/IP:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4835,8614069434034;Dream - Ptender/SBfly/DG:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4835,3846271756447;Korayn - WHTactics/HotWH/GIForm/NP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4832,8831472539423;Mari - VSolvvent/OFCoat/PCSlime/SC:4/IP:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4827,9258477629592;Draven - SIStone/EGloom/ELeader/SC:4/GS:4;Frost;VEN;2032021;1;none;1250;750;700;200;200
4827,61532631861;Heirmir - FReveries/RFlesh/RSpurs/IP:4/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4826,6076018057593;Dream - Ptender/SVoice/AP:4/MB:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4823,4092228220279;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4821,8853890581349;Dream - Ptender/SVoice/AP:4/MB:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4816,9459932807586;Dream - Ptender/SVoice/UC:4/IP:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4816,7370507570631;Korayn - WHTactics/HotWH/GIForm/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4811,5241523311988;Dream - Ptender/SVoice/UC:4/IP:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4808,0614630047912;Dream - Ptender/SVoice/NP:4/DG:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4805,8275999251382;Dream - Ptender/SBfly/AP:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4805,3873670897265;Dream - Ptender/SBfly/AP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4803,5114188277985;Dream - Ptender/SVoice/NP:4/DG:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4802,7708309441214;Emeni - LbExample/EMSkin/CLegs/NP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4800,5375761039686;Dream - Ptender/SBfly/MB:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4797,92055182813;Dream - Ptender/SBfly/MB:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4789,1990952850965;Pelagos - CMed/FMantra/BfFriend/IA:4/MB:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4788,4525011330952;Dream - Ptender/SVoice/AP:4/NP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4788,3195657266879;Emeni - LbExample/EMSkin/CLegs/AP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4786,3320607132282;Niya - GInvigor/RWTiring/SPatrol/MB:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4782,2575131800932;Dream - Ptender/SVoice/AP:4/DG:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4782,2129654579312;Theotar - SShade/LGait/LotParty/MB:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4780,8715340924691;Dream - Ptender/SVoice/DG:4/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4779,9094616987841;Dream - Ptender/SVoice/NP:4/MB:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4779,58285876071;Dream - Ptender/SVoice/IP:4/DG:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4779,1165763138533;Dream - Ptender/SVoice/AP:4/DG:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4778,9607660635311;Dream - Ptender/SVoice/IP:4/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4776,9495989670213;Dream - Ptender/SVoice/DG:4/AA:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4776,1384067166182;Niya - GInvigor/RWTiring/SPatrol/AP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4772,5889955173334;Dream - Ptender/SVoice/NP:4/MB:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4771,8182847699318;Dream - Ptender/SVoice/SC:4/IP:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4771,17923391205;Emeni - LbExample/EMSkin/CLegs/AA:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4770,0194010313253;Dream - Ptender/SVoice/SC:4/IP:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4768,3530533434532;Dream - Ptender/SVoice/AP:4/NP:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4765,5098512081113;Theotar - SShade/LGait/LotParty/SM:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4747,2374479501923;Dream - Ptender/SVoice/MB:4/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4746,9712388589569;Dream - Ptender/SBfly/NP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4741,0171425545386;Dream - Ptender/SVoice/AP:4/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4740,16716080583;Dream - Ptender/SVoice/MB:4/AA:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4739,2648926517677;Dream - Ptender/SBfly/NP:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4729,6997859643461;Dream - Ptender/SVoice/AP:4/AA:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4727,1245075816259;Nadjia - TSeeker/AChaos/FiLPlaces/MB:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4726,0323241313026;Theotar - SShade/LGait/LotParty/NP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4725,864798218855;Niya - GInvigor/RWTiring/SPatrol/NP:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4722,29741544517;Dream - Ptender/SVoice/IC:4/DG:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4721,6418166551348;Dream - Ptender/SBfly/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4721,5255061116068;Pelagos - CMed/FMantra/BfFriend/UC:4/IA:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4718,7021417017859;Dream - Ptender/SVoice/IC:4/DG:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4717,6595251651142;Forgelite - BCtAction/FFilter/RPlumage/IA:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4717,0349977389;Dream - Ptender/SBfly/AA:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4716,7626082882389;Pelagos - CMed/FMantra/BfFriend/NP:4/IA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4713,10703636594;Pelagos - CMed/FMantra/BfFriend/IA:4/AA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4709,4402065889108;Pelagos - CMed/FMantra/BfFriend/NP:4/MB:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4705,383646672708;Nadjia - TSeeker/AChaos/FiLPlaces/SM:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4700,2229254317936;Dream - Ptender/SVoice/NP:4/AA:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4697,2713652006942;Kleia - VStrikes/Mentor/EForward/IA:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4693,1253938423879;Pelagos - CMed/FMantra/BfFriend/MB:4/AA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4690,1505222384731;Theotar - SShade/LGait/LotParty/AA:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4687,6648400176127;Niya - GInvigor/RWTiring/SPatrol/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4686,0720505312456;Theotar - SShade/LGait/LotParty/AP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4684,4664496729292;Pelagos - CMed/FMantra/BfFriend/SC:4/IA:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4684,3937970513562;Dream - Ptender/SVoice/NP:4/AA:4/GS:4;Arcane;FAE;1032021;1;none;1250;750;700;200;200
4682,9643883691251;Korayn - WHTactics/HotWH/GIForm/UC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4667,6355258151316;Draven - SIStone/EGloom/ELeader/SM:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4665,5016917533776;Forgelite - BCtAction/FFilter/RPlumage/IA:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4662,8048068442049;Nadjia - TSeeker/AChaos/FiLPlaces/NP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4659,4082413220494;Draven - SIStone/EGloom/ELeader/MB:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4657,4632075009995;Forgelite - BCtAction/FFilter/RPlumage/MB:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4655,741148361968;Kleia - VStrikes/Mentor/EForward/IA:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4653,4816126217474;Forgelite - BCtAction/FFilter/RPlumage/UC:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4652,7647188719211;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4652,1354835909406;Kleia - VStrikes/Mentor/EForward/UC:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4646,2640700472321;Pelagos - CMed/FMantra/BfFriend/UC:4/SC:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4640,1400063557458;Emeni - LbExample/EMSkin/CLegs/IC:4/GS:4;Fire;NEC;3031022;1;none;1250;750;700;200;200
4640,0919490877668;Korayn - WHTactics/HotWH/GIForm/IC:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4639,7258503700878;Kleia - VStrikes/Mentor/EForward/MB:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4636,1848621225536;Korayn - WHTactics/HotWH/GIForm/SC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4635,25404107483;Korayn - WHTactics/HotWH/GIForm/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4633,0557907423663;Nadjia - TSeeker/AChaos/FiLPlaces/AA:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4631,4455289553;Mari - VSolvvent/PPStrike/PCSlime/UC:4/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4629,5367811542746;Pelagos - CMed/FMantra/BfFriend/AP:4/IA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4621,9214002201907;Pelagos - CMed/FMantra/BfFriend/AP:4/MB:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4621,36327065035;Pelagos - CMed/FMantra/BfFriend/NP:4/AA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4618,42216081533;Nadjia - TSeeker/AChaos/FiLPlaces/AP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4611,1855861149079;Draven - SIStone/EGloom/ELeader/NP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4606,3820593658047;Heirmir - FReveries/RFlesh/RSpurs/UC:4/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4606,3188498927393;Theotar - SShade/LGait/LotParty/IC:4/GS:4;Fire;VEN;3031022;1;none;1250;750;700;200;200
4605,9538137907957;Niya - GInvigor/RWTiring/SPatrol/UC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4605,2287802577093;Mari - VSolvvent/OFCoat/PCSlime/UC:4/SC:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4602,4964806325606;Forgelite - BCtAction/FFilter/RPlumage/SC:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4598,7670657928375;Kleia - VStrikes/Mentor/EForward/SC:4/GS:4;Frost;KYR;2032021;1;none;1250;750;700;200;200
4598,7093065184972;Dream - Ptender/SBfly/UC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4597,8301003791394;Mari - VSolvvent/OFCoat/PCSlime/NP:4/MB:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4592,2082838632887;Dream - Ptender/SBfly/UC:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4591,3403634174347;Mari - VSolvvent/PPStrike/PCSlime/MB:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4590,6284222375;Forgelite - BCtAction/FFilter/RPlumage/NP:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4587,6946921241379;Draven - SIStone/EGloom/ELeader/AA:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4585,9065574723645;Mari - VSolvvent/PPStrike/PCSlime/SC:4/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4585,63153379158;Kleia - VStrikes/Mentor/EForward/NP:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4583,4650926888435;Draven - SIStone/EGloom/ELeader/AP:4/GS:4;Arcane;VEN;1032021;1;none;1250;750;700;200;200
4582,2985303552059;Nadjia - TSeeker/AChaos/FiLPlaces/IC:4/GS:4;Fire;VEN;3031022;1;none;1250;750;700;200;200
4581,1600372300209;Forgelite - BCtAction/FFilter/RPlumage/AA:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4569,9138252333942;Kleia - VStrikes/Mentor/EForward/AA:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4567,7814360365328;Mari - VSolvvent/OFCoat/PCSlime/MB:4/AA:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4562,89693203107;Mari - VSolvvent/OFCoat/PCSlime/AP:4/MB:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4562,5861608845007;Dream - Ptender/SBfly/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4560,2699914184477;Niya - GInvigor/RWTiring/SPatrol/SC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4560,1276440855991;Heirmir - FReveries/RFlesh/RSpurs/MB:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4559,5907746005332;Dream - Ptender/SBfly/IC:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4558,9368144615928;Pelagos - CMed/FMantra/BfFriend/AP:4/NP:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4557,9947480591254;Heirmir - FReveries/SSpaul/RSpurs/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4555,6628029835019;Dream - Ptender/SBfly/IC:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4551,3459615065376;Heirmir - FReveries/RFlesh/RSpurs/SC:4/GS:4;Frost;NEC;2032021;1;none;1250;750;700;200;200
4546,0579613630953;Dream - Ptender/SBfly/SC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4545,9559233239879;Pelagos - CMed/FMantra/BfFriend/AP:4/AA:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4544,84162664162;Dream - Ptender/SBfly/SC:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4544,03012549481;Dream - Ptender/SBfly/DG:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4540,726463996567;Korayn - WHTactics/HotWH/GIForm/DG:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4536,3382788885074;Mari - VSolvvent/PPStrike/PCSlime/NP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4534,7588167255335;Dream - Ptender/SVoice/UC:4/SC:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4533,4851930782916;Dream - Ptender/SVoice/UC:4/SC:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4531,0602377367177;Dream - Ptender/SVoice/UC:4/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4528,9657091444105;Niya - GInvigor/RWTiring/SPatrol/IC:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4526,2062370281392;Dream - Ptender/SVoice/IC:4/FA:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4525,1350728154894;Dream - Ptender/SVoice/UC:4/DG:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4524,8873807531736;Dream - Ptender/SVoice/IC:4/FA:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4516,6151785214806;Mari - VSolvvent/PPStrike/PCSlime/AP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4515,3737189778121;Pelagos - CMed/FMantra/BfFriend/IC:4/IA:4;Fire;KYR;3031022;1;none;1250;750;700;200;200
4513,4711655421343;Mari - VSolvvent/PPStrike/PCSlime/AA:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4513,3871631702623;Draven - SIStone/EGloom/ELeader/IC:4/GS:4;Fire;VEN;3031022;1;none;1250;750;700;200;200
4512,98247197839;Mari - VSolvvent/OFCoat/PCSlime/AP:4/NP:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4508,006499866955;Mari - VSolvvent/OFCoat/PCSlime/NP:4/AA:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4504,8993629997849;Forgelite - BCtAction/FFilter/RPlumage/AP:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4498,1931407379525;Heirmir - FReveries/RFlesh/RSpurs/NP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4498,0412080053875;Dream - Ptender/SVoice/IC:4/MF:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4497,1517578370722;Dream - Ptender/SVoice/IC:4/CD:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4489,8580582365976;Dream - Ptender/SVoice/SC:4/DG:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4488,0329291831858;Dream - Ptender/SVoice/IC:4/CD:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4485,7821140984888;Dream - Ptender/SVoice/IC:4/MF:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4485,0426435586105;Dream - Ptender/SVoice/SC:4/DG:4/GS:4;Frost;FAE;2032021;1;none;1250;750;700;200;200
4482,1224585119335;Dream - Ptender/SBfly/DG:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4480,84802577013;Mari - VSolvvent/OFCoat/PCSlime/AP:4/AA:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4478,1544568869967;Dream - Ptender/SBfly/DG:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4476,8425840329273;Kleia - VStrikes/Mentor/EForward/AP:4/GS:4;Arcane;KYR;1032021;1;none;1250;750;700;200;200
4476,4441103013278;Heirmir - FReveries/RFlesh/RSpurs/AA:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4462,3213068103687;Heirmir - FReveries/SSpaul/RSpurs/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4460,268346660514;Heirmir - FReveries/RFlesh/RSpurs/AP:4/GS:4;Arcane;NEC;1032021;1;none;1250;750;700;200;200
4450,2788358832959;Dream - Ptender/SVoice/DG:4/FA:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4450,21215328292;Pelagos - CMed/FMantra/BfFriend/IC:4/FA:4;Fire;KYR;3031022;1;none;1250;750;700;200;200
4448,4558928545948;Dream - Ptender/SVoice/DG:4/FA:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
4446,9535752911979;Niya - GInvigor/RWTiring/SPatrol/DG:4/GS:4;Fire;FAE;3031022;1;none;1250;750;700;200;200
